session_id,source_file,condition,family,omission_slot,unit_axis_index,metric_name,window_name,alignment_event,time_base,window_ms,baseline_ms,n_raw_behavioral_trials,rate_hz,contrast_name,contrast_value_hz,effect_size_name,effect_size_value,raw_p_value,q_value,correction_scope,candidate_threshold_passed,biological_interpretation_allowed,area_hierarchy_allowed,manuscript_safe_response_class,warnings
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,97,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,0.000,post_omission_gain_hypothesis,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,98,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,2.000,stimulus_vs_baseline,2.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,98,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,1.883,stimulus_vs_baseline,1.883,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,98,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,1.883,omission_vs_local_baseline,1.883,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,98,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,-4.159,omission_vs_matched_stimulus,-4.159,Cohens_d,nan,0.827625,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,98,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,-12.868,post_omission_gain_hypothesis,-12.868,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,99,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,0.000,stimulus_vs_baseline,0.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,99,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,1.883,stimulus_vs_baseline,1.883,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,99,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,0.000,omission_vs_local_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,99,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,-0.235,omission_vs_matched_stimulus,-0.235,Cohens_d,nan,0.823182,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,99,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,0.000,post_omission_gain_hypothesis,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,100,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,4.000,stimulus_vs_baseline,4.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,100,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,16.949,stimulus_vs_baseline,16.949,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,100,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,0.000,omission_vs_local_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,100,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,0.000,omission_vs_matched_stimulus,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,100,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,0.000,post_omission_gain_hypothesis,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,101,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,101,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,101,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,0.000,omission_vs_local_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,101,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,0.000,omission_vs_matched_stimulus,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,101,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,0.000,post_omission_gain_hypothesis,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,102,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,0.000,stimulus_vs_baseline,0.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,102,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,5.650,stimulus_vs_baseline,5.650,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,102,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,0.000,omission_vs_local_baseline,0.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,102,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,-1.726,omission_vs_matched_stimulus,-1.726,Cohens_d,nan,0.521999,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,102,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,-15.000,post_omission_gain_hypothesis,-15.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,103,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,2.000,stimulus_vs_baseline,2.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,103,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,0.000,stimulus_vs_baseline,0.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,103,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,0.000,omission_vs_local_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,103,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,-0.275,omission_vs_matched_stimulus,-0.275,Cohens_d,nan,0.787599,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,103,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,0.000,post_omission_gain_hypothesis,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,104,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,104,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,104,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,5.650,omission_vs_local_baseline,5.650,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,104,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,5.022,omission_vs_matched_stimulus,5.022,Cohens_d,nan,0.030708,0.156900,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,104,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,9.925,post_omission_gain_hypothesis,9.925,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,105,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,6.000,stimulus_vs_baseline,6.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,105,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,20.716,stimulus_vs_baseline,20.716,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,105,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,0.000,omission_vs_local_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,105,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,-1.766,omission_vs_matched_stimulus,-1.766,Cohens_d,nan,0.485673,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,105,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,2.132,post_omission_gain_hypothesis,2.132,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,106,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,12.000,stimulus_vs_baseline,12.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,106,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,7.533,stimulus_vs_baseline,7.533,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,106,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,15.066,omission_vs_local_baseline,15.066,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,106,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,15.066,omission_vs_matched_stimulus,15.066,Cohens_d,nan,0.000000,0.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,106,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,12.719,post_omission_gain_hypothesis,12.719,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,107,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,12.000,stimulus_vs_baseline,12.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,107,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,7.533,stimulus_vs_baseline,7.533,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,107,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,0.000,omission_vs_local_baseline,0.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,107,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,-0.981,omission_vs_matched_stimulus,-0.981,Cohens_d,nan,0.456050,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,107,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,-2.868,post_omission_gain_hypothesis,-2.868,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,108,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,16.000,stimulus_vs_baseline,16.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,108,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,18.832,stimulus_vs_baseline,18.832,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,108,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,5.650,omission_vs_local_baseline,5.650,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,108,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,5.650,omission_vs_matched_stimulus,5.650,Cohens_d,nan,0.000000,0.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,108,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,-5.736,post_omission_gain_hypothesis,-5.736,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,109,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,1,0.000,stimulus_vs_baseline,0.000,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,109,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,1,7.533,stimulus_vs_baseline,7.533,Cohens_d,nan,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,109,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",1,0.000,omission_vs_local_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,109,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",1,0.000,omission_vs_matched_stimulus,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-AAAX.npy,AAAX,A-family,p4,109,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",1,0.000,post_omission_gain_hypothesis,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,0,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,7.400,stimulus_vs_baseline,7.400,Cohens_d,-1.287,0.000000,0.000003,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,0,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,2.411,stimulus_vs_baseline,2.411,Cohens_d,-1.287,0.000000,0.000003,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,1,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,1,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,2,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,2,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,3,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,3,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,4,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,1.640,stimulus_vs_baseline,1.640,Cohens_d,0.697,0.009506,0.058416,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,4,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,3.390,stimulus_vs_baseline,3.390,Cohens_d,0.697,0.009506,0.058416,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,5,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,5,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,6,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,6,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,7,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,1.680,stimulus_vs_baseline,1.680,Cohens_d,0.982,0.000024,0.000299,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,7,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,4.369,stimulus_vs_baseline,4.369,Cohens_d,0.982,0.000024,0.000299,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,8,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,0.000,stimulus_vs_baseline,0.000,Cohens_d,0.332,0.102470,0.398831,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,8,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,0.151,stimulus_vs_baseline,0.151,Cohens_d,0.332,0.102470,0.398831,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,9,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,0.960,stimulus_vs_baseline,0.960,Cohens_d,0.965,0.000522,0.004585,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,9,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,2.863,stimulus_vs_baseline,2.863,Cohens_d,0.965,0.000522,0.004585,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,10,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,3.040,stimulus_vs_baseline,3.040,Cohens_d,0.535,0.037989,0.186607,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,10,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,4.520,stimulus_vs_baseline,4.520,Cohens_d,0.535,0.037989,0.186607,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,11,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,3.000,stimulus_vs_baseline,3.000,Cohens_d,0.672,0.009255,0.057049,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,11,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,5.085,stimulus_vs_baseline,5.085,Cohens_d,0.672,0.009255,0.057049,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,12,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,50,2.640,stimulus_vs_baseline,2.640,Cohens_d,-0.067,0.523112,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230629,ses230629-units-probe0-spk-BBBA.npy,BBBA,B-family,None,12,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,50,2.448,stimulus_vs_baseline,2.448,Cohens_d,-0.067,0.523112,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
